Sport,Sporting Event Name,Olympic Host,Olympic Name,Year
Alpine Skiing,alpine combined men,France,Albertville 1992,1992
Alpine Skiing,super-G men,France,Albertville 1992,1992
Alpine Skiing,giant slalom men,France,Albertville 1992,1992
Alpine Skiing,downhill men,France,Albertville 1992,1992
Alpine Skiing,giant slalom women,France,Albertville 1992,1992
Alpine Skiing,super-G women,France,Albertville 1992,1992
Alpine Skiing,slalom women,France,Albertville 1992,1992
Alpine Skiing,giant slalom women,France,Albertville 1992,1992
Alpine Skiing,downhill women,France,Albertville 1992,1992
Alpine Skiing,alpine combined women,France,Albertville 1992,1992
Alpine Skiing,super-G women,France,Albertville 1992,1992
Alpine Skiing,alpine combined women,France,Albertville 1992,1992
Alpine Skiing,slalom men,France,Albertville 1992,1992
Alpine Skiing,giant slalom men,France,Albertville 1992,1992
Alpine Skiing,alpine combined men,France,Albertville 1992,1992
Alpine Skiing,super-G men,France,Albertville 1992,1992
Alpine Skiing,giant slalom men,France,Albertville 1992,1992
Alpine Skiing,super-G men,France,Albertville 1992,1992
Alpine Skiing,giant slalom men,France,Albertville 1992,1992
Alpine Skiing,slalom men,France,Albertville 1992,1992
Alpine Skiing,alpine combined men,France,Albertville 1992,1992
Alpine Skiing,super-G men,France,Albertville 1992,1992
Alpine Skiing,giant slalom men,France,Albertville 1992,1992
Alpine Skiing,super-G men,France,Albertville 1992,1992
Alpine Skiing,giant slalom men,France,Albertville 1992,1992
Alpine Skiing,slalom men,France,Albertville 1992,1992
Alpine Skiing,alpine combined men,France,Albertville 1992,1992
Alpine Skiing,super-G men,France,Albertville 1992,1992
Alpine Skiing,giant slalom men,France,Albertville 1992,1992
Alpine Skiing,slalom men,France,Albertville 1992,1992
Alpine Skiing,super-G men,France,Albertville 1992,1992
Alpine Skiing,giant slalom men,France,Albertville 1992,1992
Alpine Skiing,slalom men,France,Albertville 1992,1992
Alpine Skiing,alpine combined men,France,Albertville 1992,1992
Alpine Skiing,super-G men,France,Albertville 1992,1992
Alpine Skiing,giant slalom men,France,Albertville 1992,1992
Alpine Skiing,slalom women,France,Albertville 1992,1992
Alpine Skiing,giant slalom women,France,Albertville 1992,1992
Alpine Skiing,alpine combined women,France,Albertville 1992,1992
Alpine Skiing,super-G women,France,Albertville 1992,1992
Alpine Skiing,slalom women,France,Albertville 1992,1992
Alpine Skiing,giant slalom women,France,Albertville 1992,1992
Alpine Skiing,alpine combined women,France,Albertville 1992,1992
Alpine Skiing,slalom women,France,Albertville 1992,1992
Alpine Skiing,giant slalom women,France,Albertville 1992,1992
Alpine Skiing,super-G women,France,Albertville 1992,1992
Alpine Skiing,giant slalom women,France,Albertville 1992,1992
Alpine Skiing,super-G women,France,Albertville 1992,1992
Alpine Skiing,slalom women,France,Albertville 1992,1992
Alpine Skiing,giant slalom women,France,Albertville 1992,1992
Alpine Skiing,alpine combined women,France,Albertville 1992,1992
Alpine Skiing,slalom women,France,Albertville 1992,1992
Alpine Skiing,giant slalom women,France,Albertville 1992,1992
Alpine Skiing,slalom men,France,Albertville 1992,1992
Alpine Skiing,alpine combined men,France,Albertville 1992,1992
Alpine Skiing,super-G men,France,Albertville 1992,1992
Alpine Skiing,giant slalom men,France,Albertville 1992,1992
Alpine Skiing,alpine combined men,France,Albertville 1992,1992
Alpine Skiing,super-G men,France,Albertville 1992,1992
Alpine Skiing,downhill men,France,Albertville 1992,1992
Alpine Skiing,slalom men,France,Albertville 1992,1992
Alpine Skiing,super-G men,France,Albertville 1992,1992
Alpine Skiing,giant slalom men,France,Albertville 1992,1992
Alpine Skiing,alpine combined women,France,Albertville 1992,1992
Alpine Skiing,super-G women,France,Albertville 1992,1992
Alpine Skiing,giant slalom women,France,Albertville 1992,1992
Nordic Combined,Individual men,France,Albertville 1992,1992
Nordic Combined,Individual men,France,Albertville 1992,1992
Cross Country Skiing,15km mass start women,France,Albertville 1992,1992
Cross Country Skiing,Combined 5km  10km pursuit women,France,Albertville 1992,1992
Cross Country Skiing,5km women,France,Albertville 1992,1992
Cross Country Skiing,30km women,France,Albertville 1992,1992
Cross Country Skiing,Combined 5km  10km pursuit women,France,Albertville 1992,1992
Cross Country Skiing,5km women,France,Albertville 1992,1992
Cross Country Skiing,30km women,France,Albertville 1992,1992
Cross Country Skiing,Combined 5km  10km pursuit women,France,Albertville 1992,1992
Cross Country Skiing,5km women,France,Albertville 1992,1992
Cross Country Skiing,Combined 5km  10km pursuit women,France,Albertville 1992,1992
Cross Country Skiing,5km women,France,Albertville 1992,1992
Cross Country Skiing,30km women,France,Albertville 1992,1992
Cross Country Skiing,Combined 5km  10km pursuit women,France,Albertville 1992,1992
Cross Country Skiing,5km women,France,Albertville 1992,1992
Cross Country Skiing,30km women,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,50km men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,50km men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,15km mass start women,France,Albertville 1992,1992
Cross Country Skiing,Combined 5km  10km pursuit women,France,Albertville 1992,1992
Cross Country Skiing,5km women,France,Albertville 1992,1992
Cross Country Skiing,30km women,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,50km men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,50km men,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,50km men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,15km mass start women,France,Albertville 1992,1992
Cross Country Skiing,Combined 5km  10km pursuit women,France,Albertville 1992,1992
Cross Country Skiing,5km women,France,Albertville 1992,1992
Cross Country Skiing,30km women,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Nordic Combined,Individual men,France,Albertville 1992,1992
Cross Country Skiing,Combined 5km  10km pursuit women,France,Albertville 1992,1992
Cross Country Skiing,5km women,France,Albertville 1992,1992
Cross Country Skiing,30km women,France,Albertville 1992,1992
Ski Jumping,Large Hill Individual men,France,Albertville 1992,1992
Ski Jumping,Normal Hill Individual men,France,Albertville 1992,1992
Ski Jumping,Large Hill Individual men,France,Albertville 1992,1992
Ski Jumping,Normal Hill Individual men,France,Albertville 1992,1992
Ski Jumping,Large Hill Individual men,France,Albertville 1992,1992
Ski Jumping,Normal Hill Individual men,France,Albertville 1992,1992
Ski Jumping,Large Hill Individual men,France,Albertville 1992,1992
Ski Jumping,Normal Hill Individual men,France,Albertville 1992,1992
Ski Jumping,Large Hill Individual men,France,Albertville 1992,1992
Ski Jumping,Normal Hill Individual men,France,Albertville 1992,1992
Ski Jumping,Large Hill Individual men,France,Albertville 1992,1992
Ski Jumping,Normal Hill Individual men,France,Albertville 1992,1992
Ski Jumping,Large Hill Individual men,France,Albertville 1992,1992
Ski Jumping,Normal Hill Individual men,France,Albertville 1992,1992
Ski Jumping,Large Hill Individual men,France,Albertville 1992,1992
Ski Jumping,Normal Hill Individual men,France,Albertville 1992,1992
Cross Country Skiing,15km mass start women,France,Albertville 1992,1992
Cross Country Skiing,Combined 5km  10km pursuit women,France,Albertville 1992,1992
Cross Country Skiing,5km women,France,Albertville 1992,1992
Cross Country Skiing,30km women,France,Albertville 1992,1992
Cross Country Skiing,Combined 5km  10km pursuit women,France,Albertville 1992,1992
Cross Country Skiing,5km women,France,Albertville 1992,1992
Cross Country Skiing,15km mass start women,France,Albertville 1992,1992
Cross Country Skiing,Combined 5km  10km pursuit women,France,Albertville 1992,1992
Cross Country Skiing,5km women,France,Albertville 1992,1992
Cross Country Skiing,30km women,France,Albertville 1992,1992
Cross Country Skiing,15km mass start women,France,Albertville 1992,1992
Cross Country Skiing,Combined 5km  10km pursuit women,France,Albertville 1992,1992
Cross Country Skiing,5km women,France,Albertville 1992,1992
Cross Country Skiing,30km women,France,Albertville 1992,1992
Cross Country Skiing,Combined 5km  10km pursuit women,France,Albertville 1992,1992
Cross Country Skiing,5km women,France,Albertville 1992,1992
Cross Country Skiing,15km mass start women,France,Albertville 1992,1992
Cross Country Skiing,Combined 5km  10km pursuit women,France,Albertville 1992,1992
Cross Country Skiing,5km women,France,Albertville 1992,1992
Cross Country Skiing,30km women,France,Albertville 1992,1992
Cross Country Skiing,15km mass start women,France,Albertville 1992,1992
Cross Country Skiing,Combined 5km  10km pursuit women,France,Albertville 1992,1992
Cross Country Skiing,5km women,France,Albertville 1992,1992
Cross Country Skiing,30km women,France,Albertville 1992,1992
Cross Country Skiing,Combined 5km  10km pursuit women,France,Albertville 1992,1992
Cross Country Skiing,5km women,France,Albertville 1992,1992
Cross Country Skiing,30km women,France,Albertville 1992,1992
Cross Country Skiing,15km mass start women,France,Albertville 1992,1992
Cross Country Skiing,Combined 5km  10km pursuit women,France,Albertville 1992,1992
Cross Country Skiing,5km women,France,Albertville 1992,1992
Biathlon,75km women,France,Albertville 1992,1992
Biathlon,15km women,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,50km men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,50km men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,50km men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,50km men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,50km men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,50km men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,50km men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,50km men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,50km men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,Combined 5km  10km pursuit women,France,Albertville 1992,1992
Cross Country Skiing,5km women,France,Albertville 1992,1992
Cross Country Skiing,30km women,France,Albertville 1992,1992
Cross Country Skiing,15km mass start women,France,Albertville 1992,1992
Cross Country Skiing,Combined 5km  10km pursuit women,France,Albertville 1992,1992
Cross Country Skiing,5km women,France,Albertville 1992,1992
Cross Country Skiing,30km women,France,Albertville 1992,1992
Cross Country Skiing,Combined 5km  10km pursuit women,France,Albertville 1992,1992
Cross Country Skiing,5km women,France,Albertville 1992,1992
Cross Country Skiing,30km women,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,50km men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,50km men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,50km men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,50km men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,50km men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,10km pursuit men,France,Albertville 1992,1992
Cross Country Skiing,30km mass start men,France,Albertville 1992,1992
Cross Country Skiing,Combined 10km  15km pursuit men,France,Albertville 1992,1992
